path1, path2
120926, 43172
38861, 53888
143418, 55148
89353, 140574
64895, 7963
47503, 114939
2793, 113615
30916, 64207
4215, 133661
47415, 84677
68146, 114915
57361, 45732
144870, 49086
98683, 138327
86502, 4796
141057, 114914
58699, 42316
88160, 107555
94902, 71717
98450, 53217
75017, 80529
4426, 32621
51692, 14863
20052, 141807
138694, 47485
100702, 66463
73093, 145972
4067, 35473
20797, 36515
75049, 107020
131581, 135885
149527, 66145
14877, 52039
4521, 89820
135232, 79559
68640, 94542
124458, 123664
17615, 9465
98499, 110104
11645, 57722
43307, 139286
23660, 147765
147595, 10033
52137, 37685
149865, 81055
144624, 17015
1963, 104343
118393, 42231
140527, 20459
49326, 13704
22790, 69833
65849, 128290
112055, 31339
140933, 62086
63018, 126404
139008, 39020
64966, 57579
138032, 53662
52498, 70928
95216, 93474
72190, 80495
15046, 13677
46677, 107675
68153, 139004
63525, 51645
30622, 84905
91435, 89023
100490, 91033
77356, 107951
113358, 44241
15572, 76696
38613, 90590
88008, 104592
110124, 145210
71807, 115183
97126, 109615
47111, 33444
18941, 42633
43418, 126596
145524, 56505
109411, 81841
6387, 80774
135700, 123871
3581, 64394
39742, 78243
105872, 28656
10851, 42117
62354, 9926
27589, 102692
66201, 78098
31007, 109926
141487, 115331
75156, 31219
141570, 87308
136450, 71470
68520, 106803
112300, 145910
13973, 100991
76297, 140842
50010, 56754
25077, 62236
141795, 140491
101837, 56512
143146, 90702
48704, 56133
57133, 55189
22363, 112768
11299, 38172
101481, 13877
71905, 134188
77983, 140001
21548, 44318
128929, 97672
15987, 133807
37070, 34058
46424, 762
62295, 74041
88453, 11652
56266, 116268
114029, 120599
53408, 55378
141333, 57442
96215, 26660
40222, 73089
83078, 47684
31871, 65667
95975, 121727
16412, 102375
45294, 20721
27066, 93516
81252, 54424
95309, 41658
123805, 249
70403, 109813
98745, 107316
16341, 16724
8802, 96811
70355, 131714
115465, 3972
91133, 33738
35923, 101620
35654, 66481
6483, 97118
70549, 43903
130843, 33904
127174, 140665
142736, 105068
38171, 86630
67110, 48226
864, 73327
104636, 149532
92403, 57595
21370, 94793
119739, 142429
111831, 141997
97654, 89671
95375, 32769
57962, 121604
33344, 17561
52307, 135656
33067, 52183
54415, 71584
113816, 146216
94796, 53513
128839, 70517
149076, 64327
37286, 95045
145726, 143144
64064, 122002
5862, 42301
124146, 105512
133251, 140439
135225, 24998
62615, 40776
1749, 110444
53643, 17566
83455, 36162
40472, 53623
55393, 140002
22458, 142055
63649, 79395
106857, 87297
18965, 4846
56069, 44148
52237, 148686
137285, 136232
128048, 71502
62709, 38403
47517, 100377
40855, 48982
9338, 33380
140875, 47509
131692, 136451
118558, 82523
30898, 82039
47386, 102560
30024, 123251
99237, 4816
63731, 125554
86788, 38463
27322, 115660
89360, 4940
92159, 141490
102761, 988
91625, 50837
33830, 2268
10139, 35300
95485, 2001
97163, 18324
39730, 95657
102089, 78811
66230, 2449
88745, 24571
57849, 18072
76903, 23295
141293, 23188
131121, 118729
43840, 34924
140080, 2063
37742, 41994
103549, 9076
133159, 107648
47357, 65661
127093, 80168
40963, 141146
46026, 24259
75841, 24329
140201, 2419
90564, 126163
118810, 107378
7662, 113111
57830, 29868
138774, 146266
73776, 140606
27672, 63556
96861, 97191
128513, 41754
48255, 42208
27963, 80718
113116, 87053
123278, 62108
48528, 58867
31896, 114342
17996, 75924
115076, 77252
10453, 55970
140424, 91164
17676, 148176
75725, 49641
87276, 46290
20354, 101772
17328, 8598
139529, 97714
103221, 15807
113141, 95859
16248, 20884
111274, 51638
100458, 148986
72974, 42293
8217, 63126
706, 80121
6684, 103372
128611, 51430
14648, 137134
115810, 50848
109097, 719
44087, 61063
64513, 120438
86648, 3200
23333, 130771
71549, 36208
41054, 79530
66395, 112915
132853, 20486
109460, 31224
16710, 45644
119948, 4049
11595, 53900
145482, 17307
84373, 40707
45373, 114027
99118, 67625
63628, 105342
108636, 104855
93654, 125818
1109, 111146
127153, 128516
114854, 23235
68997, 36703
57083, 36551
5972, 72920
111096, 96280
35496, 34797
36153, 90182
34888, 45971
66714, 10600
7078, 30558
102656, 68539
110982, 78699
36011, 34098
31424, 143868
90159, 147713
49449, 31554
68478, 70448
59416, 147725
121887, 4077
122184, 95929
93609, 95672
68037, 32582
20213, 24387
20999, 79373
86597, 35272
88585, 93887
68107, 141780
87015, 93339
9651, 117516
57801, 77820
99060, 87637
14082, 70821
108139, 116634
25095, 126650
116786, 127551
63827, 1948
4615, 94823
31894, 116715
79000, 55633
133980, 86976
99091, 15444
19756, 130914
52090, 55944
323, 92190
56419, 10034
39535, 8148
71051, 27002
138130, 82306
141985, 70744
99905, 104422
29446, 55069
68945, 117205
41648, 29438
131178, 47038
72530, 92673
60027, 110330
907, 99418
21678, 37275
103621, 16194
98007, 129590
21426, 101632
143289, 4155
94409, 59977
20634, 90052
23980, 3806
121863, 58962
112359, 79584
32681, 68205
53426, 69847
131983, 28750
134352, 135241
82162, 26397
31193, 40055
92656, 4538
79501, 21428
9303, 53834
74532, 6571
82678, 12922
11030, 16901
14341, 4632
114842, 37777
140488, 107715
64610, 133817
106570, 11938
95267, 76119
115628, 63600
126702, 72231
103574, 100022
54632, 64481
22868, 98456
56045, 1381
52022, 93933
22277, 104033
144491, 99185
41713, 84656
75087, 72941
29617, 28308
71952, 64592
80710, 101604
103743, 128659
55774, 29060
8840, 121068
120871, 11452
128649, 94540
56980, 14269
135679, 61625
80766, 91215
56599, 63639
112513, 143261
85322, 41284
131229, 129715
85803, 140158
61296, 85553
100879, 76632
32237, 12870
125310, 117646
75655, 16540
28111, 105622
125337, 39332
36938, 140894
20462, 81218
4754, 9274
126816, 110552
35061, 79203
139308, 147419
74264, 65593
19912, 24038
136947, 73076
105859, 22210
41262, 148583
9694, 61559
39438, 43298
12490, 89873
145492, 82479
148348, 13995
75417, 85384
94039, 66012
142228, 124639
69117, 142319
109725, 38069
55588, 19198
15651, 130187
54955, 30720
82033, 8957
124153, 90299
140279, 84015
136132, 132051
71785, 6646
9747, 137312
131098, 115527
76586, 11741
15889, 43926
143897, 108494
136851, 107412
51620, 48515
144867, 103015
10164, 139794
91438, 82909
47792, 97865
143840, 14579
101827, 78462
90924, 32107
91955, 76255
45614, 75536
95461, 113033
118344, 64625
74216, 70275
31242, 111481
69283, 33406
120398, 117334
48822, 51767
15680, 113768
51441, 109477
109772, 107082
120489, 100257
123635, 114037
44240, 31249
124514, 42968
46024, 131725
62464, 25330
5781, 81574
27698, 145642
94406, 75828
58816, 52019
91982, 7898
41563, 135927
32317, 25228
43913, 80494
78088, 143434
8594, 117976
120285, 28497
140298, 19141
88574, 115312
108544, 13911
58794, 15877
123723, 100518
67457, 34218
16055, 19929
116694, 61599
60358, 40616
87660, 88848
66049, 128936
27574, 126662
72476, 74933
109474, 130041
132783, 9592
33763, 140375
141820, 73014
2524, 134716
69530, 103360
99374, 114622
74618, 8189
54579, 119814
21524, 48851
86039, 71301
112066, 73928
95430, 72860
22757, 123576
120517, 125461
32659, 12035
17119, 94376
76629, 41401
14867, 42725
73617, 68684
40489, 28045
126012, 44393
68743, 5695
66850, 68335
110180, 38912
18375, 47095
91263, 13692
55648, 133147
87198, 121980
120054, 120929
36355, 22343
13729, 115537
54063, 101440
30355, 132542
127604, 51404
143074, 43136
49873, 140890
52676, 75892
126264, 107766
16238, 49848
112725, 31996
28068, 54137
140593, 42559
102740, 47550
19493, 58828
2697, 139065
88442, 30587
95100, 103475
62651, 19754
79196, 28362
96083, 105346
133563, 74584
90984, 123604
112592, 68694
140006, 119699
23946, 1368
120481, 86162
142941, 37456
149755, 120096
74035, 76171
16860, 30827
117533, 137857
116511, 40890
73880, 99559
10665, 23686
26210, 95143
127498, 78233
128121, 12833
144947, 7066
92029, 68605
45710, 134442
68158, 136692
57070, 36369
127379, 23046
10120, 93452
39704, 37712
35179, 122981
144718, 68792
58471, 2173
139254, 71990
68932, 33952
96180, 119252
119370, 126159
48019, 117375
102207, 50399
52258, 81690
68696, 108188
43268, 76675
90997, 23628
30981, 10039
83004, 73560
28969, 112852
144543, 67605
68906, 74379
123718, 105615
146127, 121262
3874, 141866
10196, 67337
30493, 80891
60585, 26076
70110, 30018
94096, 18954
7499, 25892
7630, 20319
146132, 98655
113483, 117335
52838, 48764
85339, 18026
47501, 21163
60532, 112524
53555, 34060
62463, 71467
127010, 141987
99584, 72432
71658, 144037
95385, 94416
148771, 26254
123445, 73169
107313, 59808
83725, 131727
55916, 12448
129011, 72820
101744, 144653
106951, 43269
133748, 26952
63816, 68924
87473, 135263
106251, 37176
148218, 3073
149501, 93987
47962, 79620
149688, 133899
29852, 13138
94644, 84732
43658, 79091
9455, 55925
145436, 35684
23129, 13333
119406, 13680
58806, 127746
57329, 22238
94381, 76158
89166, 3393
92245, 126234
105757, 79345
13685, 107593
108314, 118510
131914, 16182
50825, 74360
9382, 57642
31861, 104907
130677, 106697
18337, 63762
101862, 70727
122481, 113165
105086, 134140
99005, 53085
57892, 11120
22273, 126731
55940, 96469
84489, 11543
103970, 38524
105499, 85732
28424, 18786
139672, 70641
146953, 133819
72139, 17303
102961, 86386
32198, 12180
22204, 40193
123997, 43627
45651, 24118
91788, 41028
5725, 85308
87661, 50420
105234, 10759
70358, 108088
82692, 10880
90329, 105940
66032, 149371
62142, 41774
1686, 143290
148261, 1023
91710, 52791
73186, 18201
94564, 26269
94634, 101293
49675, 39735
78511, 11029
35055, 13328
114148, 43990
82139, 12405
53486, 19
146501, 93352
38045, 65106
19086, 72184
130163, 55928
43615, 15846
72881, 101336
87159, 17463
70022, 63194
103448, 58991
104612, 40874
6623, 128142
25475, 135089
67482, 9073
119923, 67136
127356, 67433
48722, 72644
100499, 111554
115642, 65832
15454, 96297
16904, 118479
124880, 22103
147981, 131731
50779, 97803
55056, 71597
87977, 78305
34398, 2789
117249, 102754
60268, 139281
113770, 84216
137345, 56498
45745, 149901
97677, 49286
28079, 91749
98816, 143900
43812, 93856
69407, 128517
106304, 4115
125900, 63400
76753, 115034
120592, 74567
110381, 110419
62861, 113849
23252, 63483
103587, 51585
54360, 78484
140071, 112143
23489, 114743
50473, 93655
52971, 8463
131458, 1803
115091, 60950
17571, 16365
47808, 133364
110383, 76936
35074, 22329
108971, 129026
37517, 45210
86927, 63176
25445, 40921
144766, 115948
104599, 127883
121535, 39498
7026, 143710
17363, 49112
52820, 149441
22305, 105387
31323, 10830
12939, 55332
126685, 63492
37321, 61986
7107, 145507
57805, 69415
26897, 134315
48543, 22395
76443, 30912
134006, 67184
120272, 46054
81851, 127210
79654, 72046
108010, 93629
79399, 3934
79888, 89905
34142, 115001
67756, 120571
140147, 120202
145112, 8357
109980, 2009
3538, 15963
118232, 9170
57704, 77739
48894, 55742
145996, 92735
59546, 51334
42787, 76522
49896, 41607
62588, 140171
123385, 105574
101898, 125691
127808, 40524
116212, 36272
147132, 29219
91898, 113212
121080, 99694
45623, 118746
122222, 60727
76109, 38778
9544, 43780
109988, 131668
110723, 142001
76352, 31415
28977, 93416
112601, 18438
31317, 129340
95011, 34776
58755, 7700
28945, 71937
25504, 115845
130584, 20972
16922, 130551
90166, 22774
138271, 47426
144489, 78248
65721, 2548
12067, 115438
50599, 140338
34838, 46858
103421, 106338
79334, 92848
62819, 83478
9522, 108240
17838, 59324
135527, 148175
1797, 98883
142110, 49498
137293, 127822
140473, 85762
130680, 14487
49716, 41577
138022, 20322
9942, 107327
71736, 82002
132272, 68586
51784, 108878
70394, 118384
27527, 65710
133368, 136645
90034, 148009
34815, 19979
146552, 147191
82891, 66089
12261, 50945
138388, 67744
12868, 60908
147867, 91563
6806, 54339
114949, 133437
70575, 45157
23145, 110207
18841, 112798
81775, 30256
131234, 91615
82478, 19741
96165, 2102
115657, 123536
104819, 127413
58505, 78194
70333, 91877
44281, 14918
28569, 76
141195, 105565
122273, 86150
123348, 798
128266, 68899
79004, 50780
42485, 34781
53921, 83318
24870, 144615
99878, 58849
33420, 98021
109459, 47723
58252, 147590
83838, 113392
60241, 148040
41593, 149162
9672, 88290
35009, 131054
102077, 80869
94551, 129630
91413, 26135
35555, 83458
29398, 37030
117022, 444
81531, 148834
78643, 57118
49547, 64771
70986, 48065
79346, 121292
37082, 21480
93202, 42254
25429, 102593
27005, 19734
41944, 36418
21392, 43892
149633, 78365
26102, 9053
57138, 102309
81268, 18311
108826, 57189
32899, 6311
95725, 132905
67543, 74175
58783, 101663
127651, 66923
43733, 5487
138306, 70368
37234, 54037
67183, 15198
64076, 21179
95351, 58186
96546, 85534
14684, 42934
87115, 8640
62375, 12438
101811, 121864
16536, 48193
138258, 114282
7012, 134970
26674, 70783
87485, 3090
79847, 59229
92779, 86351
52968, 47549
44928, 126164
41093, 72464
50795, 120323
26354, 48445
148784, 125596
146090, 31656
127077, 17438
77130, 96315
91318, 66110
60399, 142907
100889, 44981
82225, 114391
5275, 67614
63205, 61016
43970, 80193
72178, 40985
70011, 77993
22769, 96770
127827, 121991
118405, 44198
32843, 96819
10928, 105501
88118, 122396
35218, 17155
131855, 40303
100084, 25943
15633, 146644
51534, 136835
74114, 4462
47725, 107232
47187, 114934
106720, 75253
19262, 34418
93825, 108190
142019, 107811
61318, 137337
30941, 23265
136663, 3395
30840, 100914
63401, 35427
53532, 13720
109821, 95367
28360, 68426
35763, 81754
21610, 32628
95240, 118404
144982, 125266
64019, 94956
92383, 122368
45834, 123232
102610, 51661
121779, 60135
44085, 56899
41140, 41088
89361, 44919
84768, 101733
39468, 39225
94907, 117838
3432, 59202
21669, 134627
146071, 2805
108789, 123418
36008, 92647
98445, 52894
60424, 15106
76695, 19634
21410, 43367
112090, 53430
87093, 123832
34528, 85916
75895, 116572
50910, 50710
130331, 145768
143524, 90892
133065, 114251
95445, 62770
122641, 57261
59982, 21866
31600, 82971
121158, 25326
91964, 86671
91596, 64523
111112, 30835
37262, 37080
47593, 87039
26105, 111155
50573, 146410
79195, 108606
93380, 110697
23481, 37784
67734, 73308
119429, 92661
110597, 8084
10881, 94282
33983, 134115
75045, 65934
56671, 71112
138944, 6132
2802, 125363
66471, 113904
33596, 79084
68679, 98570
92978, 123777
124865, 124165
112333, 52210
33491, 43925
28047, 86835
25795, 68799
22708, 126459
85590, 57011
120360, 57606
149923, 38812
3438, 94804
47848, 48921
81319, 68993
77672, 15239
30776, 8340
27607, 148554
84794, 49341
99082, 71260
58111, 128737
119580, 127605
66676, 12185
66396, 120787
116133, 85939
139842, 44932
107557, 9008
118565, 38920
65917, 141090
112266, 139717
75357, 111983
53233, 131320
43073, 86257
124229, 122917
131257, 140247
25660, 22161
95917, 101935
100344, 38346
43702, 28348
17235, 15087
92041, 37617
114343, 59134
93631, 83717
11637, 140143
101465, 85165
48184, 7969
39023, 9481
143228, 56408
145790, 20874
2432, 28224
144231, 111333
85667, 72431
119086, 79995
123563, 108514
105753, 18323
124061, 96604
130058, 142474
117337, 12662
111566, 54987
11017, 125610
59850, 148619
89643, 120917
32702, 149374
30158, 14848
135690, 29840
125590, 112997
72770, 128226
64585, 20038
134856, 142016
75597, 109405
4811, 118103
52861, 96371
10623, 11689
35475, 68321
84916, 122303
147950, 137450
59525, 76951
8695, 32497
48813, 149325
29444, 31876
26668, 40486
31651, 83796
96339, 142587
34157, 94871
36698, 48891
117790, 92060
121827, 33719
53325, 12193
28340, 104740
136577, 115209
128174, 8028
64035, 2637
65742, 83198
16795, 72723
55735, 120841
33225, 123692
81763, 94881
130871, 143517
87700, 52567
101514, 109169
37214, 91046
113289, 133027
79736, 34341
114658, 100211
45869, 135469
119873, 60304
58598, 147110
30411, 146777
57259, 33240
109344, 145341
36757, 25017
23019, 100031
130217, 89013
31969, 104244
108754, 84410
17962, 128461
102501, 14664
73640, 80139
57410, 130573
72068, 36686
18043, 95212
36760, 111811
145125, 100175
128087, 116881
4714, 144723
136937, 39080
99420, 44256
43060, 57369
76376, 18515
92032, 72963
25121, 110374
17012, 52141
10524, 65727
13761, 128051
90381, 147473
5730, 115068
126253, 14239
76483, 34164
82159, 116156
10320, 86125
137927, 120561
97917, 102257
5413, 29548
130007, 109594
142948, 70793
48120, 9037
86303, 149616
8698, 110476
66530, 144891
57246, 87950
68268, 136422
144573, 147421
25138, 104744
16909, 24466
80987, 143791
50955, 126949
48648, 111361
108037, 42851
136848, 135791
119724, 70123
113001, 111856
78979, 135108
32502, 108667
24766, 141203
93849, 35256
89063, 126353
30283, 43099
22095, 71759
43796, 130588
90955, 98712
63960, 133727
92587, 90
68614, 20297
37751, 86626
70761, 126780
28619, 1935
47078, 1146
128568, 74748
109129, 107479
76346, 52549
62347, 54475
92531, 64578
73600, 133482
64393, 147973
5180, 87322
118809, 140979
57413, 145698
98808, 142141
26281, 144439
112964, 44464
35342, 32696
23211, 116737
2606, 22012
140250, 27087
60931, 98716
5215, 128668
50229, 3124
103765, 54172
133698, 57386
58870, 73972
117576, 97048
27084, 13518
64770, 5702
109684, 82108
133418, 27482
27380, 57145
102939, 116229
108275, 50299
138925, 122939
17120, 98548
43844, 73184
83051, 21207
23478, 33693
24428, 24134
128663, 118100
56939, 98308
12367, 132760
42133, 22032
93560, 131176
12485, 3549
65734, 110768
98432, 142197
43415, 139103
74665, 142931
148951, 14336
147048, 149552
105828, 39828
101975, 52626
69147, 81914
21128, 14881
26167, 73448
130654, 20829
54540, 108522
1640, 242
9887, 47055
68290, 15356
68713, 123080
131428, 138089
32166, 101719
72722, 116527
79100, 115757
113417, 130841
64843, 96624
99916, 62112
13366, 72382
41221, 22522
92543, 105985
71819, 69130
82619, 95550
89708, 75689
60072, 74589
92223, 142633
133036, 97727
74760, 48944
11972, 33172
138060, 100179
30217, 35011
146737, 23319
39637, 131253
98665, 140628
17879, 55316
6064, 146631
30922, 9413
22240, 6616
14907, 125225
109470, 18942
39141, 78601
97196, 120201
44533, 127115
6825, 71019
15631, 144824
348, 56996
29543, 114784
90884, 144497
49231, 25012
120962, 122918
88589, 136644
94247, 85364
32965, 101217
132552, 25223
124997, 8573
28458, 131108
143454, 15259
121128, 93943
63895, 12658
11481, 82597
63188, 15948
7529, 144435
67528, 139761
91105, 101613
10890, 74792
134941, 105131
88232, 21202
111946, 94983
138440, 53496
1612, 61543
92384, 54384
3621, 37684
12239, 143294
51572, 15026
33071, 86301
8586, 145180
86195, 20950
96475, 55315
73630, 103670
58839, 78679
39458, 4976
110399, 143700
76369, 6146
148693, 145725
75072, 124454
60341, 72086
75399, 116000
27495, 86141
59509, 82806
67514, 114255
144690, 105152
87959, 22251
42661, 37638
11347, 105547
84129, 96685
93407, 109115
38363, 130713
101183, 132248
104005, 53672
131197, 25336
27046, 36260
79359, 129420
16592, 15494
132450, 30853
89306, 18112
120942, 43216
122558, 91961
42110, 110255
84007, 38599
57730, 129137
30920, 49731
43100, 54197
125220, 145411
94637, 108996
45877, 44260
134929, 24125
139436, 89478
1068, 148578
52109, 6799
26037, 113777
101352, 58523
21038, 96714
70570, 147923
134940, 55819
70029, 10968
79787, 81988
17144, 2328
13723, 15608
45873, 30594
137415, 21083
78976, 41851
30658, 136459
111180, 103231
122581, 73175
49810, 15505
100719, 139769
95451, 26894
64348, 94121
144904, 19306
5767, 15286
13731, 106226
101885, 111830
142542, 57613
115380, 122855
19219, 10764
119777, 47015
72286, 5762
31574, 67896
75023, 45286
41770, 115736
52187, 997
116216, 94737
63539, 63669
32036, 127686
148117, 94022
136638, 97479
5969, 87232
37341, 95528
119304, 53344
59129, 12853
143639, 69994
92404, 114811
9787, 91251
145791, 114120
96213, 40230
114334, 11722
43474, 93888
57492, 110522
104176, 80302
136918, 48623
2719, 47312
37122, 20028
100462, 58460
144481, 144386
147101, 87207
59988, 85575
59302, 102798
26552, 73771
35719, 85209
115846, 96184
27525, 5227
90449, 149535
73305, 136945
129363, 144044
74990, 36416
88037, 100516
82845, 120278
122402, 12900
100643, 115890
52586, 110524
85757, 102319
130011, 91644
56722, 14712
25263, 102687
137310, 65369
42268, 34839
43626, 100439
117602, 118338
7281, 25606
105185, 104480
97499, 3835
7204, 59374
43318, 55602
125672, 69891
114321, 146259
52231, 143306
102584, 100327
2327, 35621
91400, 54331
112439, 27962
87730, 74782
72266, 74045
36914, 101897
113986, 14938
17389, 34462
104089, 100522
63874, 80996
5126, 22950
37206, 91936
27714, 89655
144317, 18693
92791, 37296
18991, 24568
46447, 74693
38947, 27233
131687, 43520
72988, 86831
57920, 5005
127161, 101568
28020, 26989
131451, 51263
20523, 119755
23874, 112338
80039, 108033
121096, 11174
83835, 123137
79133, 81081
58693, 54756
1535, 58967
46791, 103906
123142, 33343
113579, 96202
1600, 1351
17659, 129638
107236, 114048
111388, 112441
97390, 93249
132867, 60254
10660, 32303
1699, 28013
124498, 55590
35980, 145624
12549, 68236
99266, 44911
114043, 4251
108410, 130676
97147, 44579
55121, 38892
108586, 50676
11827, 21487
100311, 65502
59914, 9190
121480, 13581
119803, 109971
69558, 13916
63638, 91310
38305, 107748
34718, 36136
65473, 130652
145203, 9236
85832, 106138
129432, 10964
116718, 101337
58788, 1824
19243, 89612
112078, 52811
37429, 4111
145225, 41586
74711, 23348
22739, 93218
97600, 103853
42895, 118634
38683, 22616
133578, 86133
20162, 107270
82453, 5020
146795, 145403
70019, 45956
95766, 145782
115017, 54836
108819, 38645
99531, 111115
42160, 133391
129352, 32605
10892, 42096
2008, 76912
36043, 24370
69586, 52996
138629, 137484
145989, 121729
138612, 99998
68999, 103248
120564, 69761
4273, 11679
20532, 38038
127441, 99187
117860, 67947
135952, 46986
68467, 82719
115553, 83119
43342, 47929
133511, 4114
65660, 18291
53647, 134492
69834, 86151
119558, 92619
127037, 52262
4090, 116643
49758, 132103
77371, 92895
101788, 106964
138380, 63060
138966, 88144
148515, 55290
146222, 108328
37416, 147046
45878, 49524
46952, 69896
70460, 99811
17309, 100103
130989, 121467
149129, 98132
100010, 141849
40068, 5824
38961, 121858
68480, 10843
30956, 127496
104478, 101137
48115, 81932
49371, 86118
29258, 114079
146494, 42128
17421, 132081
41799, 41946
46488, 107658
26039, 131285
91130, 62257
32588, 8190
1180, 82163
106469, 11533
27694, 32093
47979, 7084
138199, 20601
138383, 4459
97201, 58946
11247, 18162
58541, 14642
78301, 78262
72693, 64266
131575, 4299
149873, 123028
92232, 86942
80112, 47807
109386, 105225
108171, 8877
41457, 32828
68529, 118010
110390, 10200
72910, 125504
68353, 18605
2742, 128801
48051, 96030
148120, 37846
125164, 142626
10093, 73615
25733, 95969
58403, 114383
139503, 88613
110907, 60090
56015, 79540
11268, 2249
106423, 52727
109700, 46119
111866, 70852
138982, 9882
110781, 13476
49483, 88771
102005, 136472
123489, 127623
104167, 90060
143545, 128711
56236, 77486
149583, 138879
69332, 117644
73058, 138168
61393, 7315
47983, 88869
105277, 26
27548, 64952
17485, 70695
25581, 97406
73958, 135973
4361, 132859
47495, 141060
68343, 125842
92716, 125271
13959, 90155
16649, 124422
64127, 91760
40274, 58872
85345, 71548
70768, 21932
18047, 83854
114738, 148817
98172, 128867
101464, 26282
37675, 14697
33575, 122737
69536, 95680
99462, 71844
55099, 28218
25653, 29113
1374, 46397
53982, 141385
67489, 139595
31725, 101428
191, 83123
141482, 36807
8488, 32255
9712, 113855
72480, 106520
109030, 58043
7238, 53130
6066, 110247
86328, 113029
76831, 19870
25643, 34384
44971, 31959
148225, 9876
98366, 63134
92280, 145827
36321, 114621
89192, 60372
122913, 115610
135568, 43954
114008, 114527
6351, 38476
38687, 36692
133797, 90049
54124, 62139
136230, 62215
137944, 129110
126259, 5241
47856, 79464
50271, 359
67002, 83404
25402, 16203
113201, 106023
60517, 110069
43076, 4565
66774, 51411
11152, 43612
28244, 85666
102465, 28062
19739, 131863
35250, 59094
98905, 124168
119185, 119337
25206, 90251
113828, 29068
36919, 16424
80630, 144184
40873, 7652
138275, 106496
125098, 80878
59565, 119854
124827, 126312
139905, 62691
109865, 121974
33786, 146244
113093, 6452
127485, 5283
121321, 35094
139201, 58484
81792, 102354
73917, 97573
48042, 144147
140959, 91412
12799, 17174
51359, 128564
122612, 41138
113644, 61456
57823, 45146
37749, 141338
24051, 138084
95677, 118265
36864, 14711
93550, 42716
52416, 22933
82010, 16264
105350, 142895
67233, 132806
135939, 115359
79313, 130595
69584, 137593
82534, 1371
1285, 58547
30719, 106320
44209, 91167
88787, 12681
96385, 68606
121074, 87182
63889, 120320
88669, 39049
17065, 70697
34571, 92530
133232, 99975
128593, 53580
43932, 83579
65604, 36169
43616, 63348
99910, 132474
5432, 2333
105629, 55956
94236, 73866
131179, 55443
116348, 60565
63101, 93667
56849, 58901
19452, 149
138261, 3254
47139, 114642
66148, 11984
42255, 13342
96522, 26456
79233, 122692
98648, 136509
89, 113629
94620, 147930
132560, 5457
55131, 75875
108144, 81523
96270, 89142
108135, 2762
19810, 89911
136281, 136458
131631, 53331
55945, 12512
34666, 6336
87443, 49766
95325, 34991
17044, 123192
20897, 12070
80608, 129732
79774, 140141
69458, 107514
3901, 33103
4617, 38452
73553, 126190
117822, 130061
61724, 63422
137995, 108189
116528, 68504
114681, 81349
41050, 73699
91789, 29608
112419, 36670
16716, 46293
94596, 6269
36780, 55012
128124, 32539
62989, 107986
76175, 70580
71438, 76625
142080, 36901
32860, 145666
95764, 64386
91345, 100811
47124, 12735
89492, 113180
58125, 112665
117434, 2070
116071, 89323
78351, 19567
119272, 77340
3871, 138316
42969, 44222
28463, 46430
616, 34814
61432, 126690
85138, 37159
112826, 78880
88338, 63551
79088, 67086
76568, 54771
120602, 94733
85602, 145340
68515, 84948
10324, 107917
56403, 30230
147699, 138158
28822, 130267
99424, 2023
48135, 120392
6302, 12387
89402, 73502
13555, 97916
143995, 59400
63145, 80448
71176, 123065
100078, 145076
100567, 130003
28176, 120357
76032, 143117
60329, 109593
27184, 3569
5734, 130819
14098, 11111
98773, 108850
133707, 28780
75255, 148124
47452, 54596
27801, 97437
103256, 143625
25409, 72206
22724, 105102
119997, 62887
116963, 123151
109962, 64462
25028, 103874
144099, 66433
136465, 54359
129362, 35817
74963, 100521
82337, 53778
23841, 136997
116123, 117515
30179, 18123
92311, 21705
127097, 2930
132468, 146965
127225, 106099
54445, 130945
109089, 92094
149362, 68812
144071, 39182
14315, 117982
85067, 63490
142605, 106807
87142, 49290
61260, 4339
141950, 45944
24485, 125300
46567, 94097
68926, 5518
107670, 54287
48940, 89028
21025, 104643
119179, 47284
130816, 120730
4678, 17905
1114, 50874
87033, 70053
45528, 75421
100353, 131053
132004, 9607
13574, 140154
27124, 140767
130956, 21847
118170, 105373
32169, 31910
148606, 86573
130433, 94431
146880, 115424
87841, 46806
34291, 42993
141279, 46275
73765, 97419
147977, 131067
113967, 60718
109057, 119695
16817, 121106
68969, 59729
1680, 130087
117711, 75891
14170, 553
64221, 24443
121361, 41338
34336, 98607
21649, 28749
81582, 48206
22923, 97379
66538, 75589
56961, 12210
77364, 94364
93565, 119921
60068, 20807
54402, 49912
44713, 59093
43823, 141594
35114, 8221
30921, 92125
131844, 124539
96410, 134511
99254, 11539
119474, 7131
35119, 49825
49730, 30021
49650, 134065
13627, 54113
73587, 82881
95031, 107893
87696, 144907
143320, 96348
72405, 65823
121113, 107023
85147, 102655
77722, 17032
95964, 64381
96289, 127895
39822, 94029
47877, 129792
138659, 112871
26601, 44238
79032, 83668
4345, 18877
20053, 66364
92448, 7031
2701, 132877
72517, 146582
138434, 51801
68758, 135499
114211, 39810
142374, 88568
95365, 131174
54218, 45415
137144, 13663
6838, 63417
126295, 108576
93669, 13795
57855, 135844
124079, 100188
146550, 113805
144448, 118687
125915, 78021
33989, 121963
77294, 286
100668, 59515
10518, 96438
49088, 88176
124008, 24558
103940, 123145
99044, 10338
138016, 142835
144839, 96065
79951, 89608
18783, 132212
59388, 128821
94648, 100675
61710, 109601
